SAMPLE_ID,Dataset,BrNum,pos,library_prep,cell_type,method,mean_prop,median_prop,sd,rsd,Sample,RNAscope_prop,snRNA_prop,library_type,rna_extract,library_combo
AN00000906_Br6522_Post_Bulk,AN00000906,Br6522,Post,Bulk,Micro,Bisque,0.1412932144678063,0.1412526253415406,0.001485327374014192,0.010512375839199443,Br6522_post,0.015448688285337984,0.03691639522258415,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6522_Post_Bulk,AN00000906,Br6522,Post,Bulk,Micro,hspe,0.042642232213963335,0.04192140153684705,0.011148348052610026,0.2614391290932341,Br6522_post,0.015448688285337984,0.03691639522258415,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6522_Post_Bulk,AN00000906,Br6522,Post,Bulk,OligoOPC,Bisque,0.29591071254148194,0.2959443584641044,0.0031373159279688726,0.0106022384286918,Br6522_post,0.12437261951375787,0.30836047774158526,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6522_Post_Bulk,AN00000906,Br6522,Post,Bulk,OligoOPC,hspe,0.18102818143857072,0.17235564635955597,0.04431629695217726,0.24480330410442394,Br6522_post,0.12437261951375787,0.30836047774158526,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,Astro,Bisque,0.10132939312806317,0.10135051201486944,0.0013072743671226528,0.012901235532620625,Br6522_post,NA,0.05537459283387622,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,Astro,hspe,0.08699744293818086,0.08183560241944096,0.03107777797694765,0.357226338238827,Br6522_post,NA,0.05537459283387622,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,EndoMural,Bisque,0.0814879575091807,0.08149290563633182,0.0011985447883925409,0.014708244322573786,Br6522_post,NA,0.04668838219326819,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,EndoMural,hspe,0.07314647532724547,0.07061905109322761,0.02011145231221442,0.2749476611448336,Br6522_post,NA,0.04668838219326819,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,Excit,Bisque,0.11017251901112073,0.11007280685773461,0.002091809766319108,0.018986674581779894,Br6522_post,0.32477841455166767,0.48751357220412594,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,Excit,hspe,0.4498782390880287,0.44727194471031023,0.06178221688365146,0.13733097428516072,Br6522_post,0.32477841455166767,0.48751357220412594,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,Inhib,Bisque,0.2644887205282139,0.2643744658604674,0.00291285435027793,0.01101315150400603,Br6522_post,NA,0.06514657980456026,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,Inhib,hspe,0.16799404516653008,0.1632849347552776,0.03297833810399122,0.1963065897442988,Br6522_post,NA,0.06514657980456026,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,Micro,Bisque,0.15619550441253016,0.1561403865797828,0.0012379403591245336,0.007925582517759228,Br6522_post,0.015448688285337984,0.03691639522258415,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,Micro,hspe,0.04747153920722465,0.046549869726592044,0.012384610842036728,0.26088496494657426,Br6522_post,0.015448688285337984,0.03691639522258415,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,OligoOPC,Bisque,0.28632590541089153,0.2863479684080583,0.002753696896846815,0.009617351573184154,Br6522_post,0.12437261951375787,0.30836047774158526,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Cyto,AN00000906,Br6522,Post,Cyto,OligoOPC,hspe,0.1745122582727902,0.16595564683832442,0.043338958820280216,0.2483433499126152,Br6522_post,0.12437261951375787,0.30836047774158526,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,Astro,Bisque,0.09636765702495846,0.0963559009942059,0.0016029963365611466,0.016634173601896153,Br6522_post,NA,0.05537459283387622,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,Astro,hspe,0.07544453513937682,0.07118772168058839,0.02770252663624275,0.36719063329192614,Br6522_post,NA,0.05537459283387622,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,EndoMural,Bisque,0.15816585233358887,0.15809987303997625,0.002600681496876719,0.01644274954742823,Br6522_post,NA,0.04668838219326819,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,EndoMural,hspe,0.0982110401192314,0.09526804645942415,0.026100967869444745,0.26576409167194764,Br6522_post,NA,0.04668838219326819,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,Excit,Bisque,0.1024839988941551,0.10250816898603332,0.0033579431608292787,0.03276553605502205,Br6522_post,0.32477841455166767,0.48751357220412594,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,Excit,hspe,0.46822676501770766,0.46644722033160624,0.061316453351691794,0.13095460988731153,Br6522_post,0.32477841455166767,0.48751357220412594,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,Inhib,Bisque,0.295213757999589,0.29512844121473186,0.0050295784206528735,0.017037073254085523,Br6522_post,NA,0.06514657980456026,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,Inhib,hspe,0.16807840185762116,0.16329874118200408,0.032934214989058484,0.19594555055894086,Br6522_post,NA,0.06514657980456026,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,Micro,Bisque,0.11087179347904814,0.11090948159917666,0.0011451355904310934,0.0103284663709124,Br6522_post,0.015448688285337984,0.03691639522258415,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,Micro,hspe,0.033276372214031846,0.03252727838896023,0.008821172175884118,0.2650881568203051,Br6522_post,0.015448688285337984,0.03691639522258415,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,OligoOPC,Bisque,0.23689694026866068,0.23693235790310824,0.00275512686207649,0.011630065204522899,Br6522_post,0.12437261951375787,0.30836047774158526,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6522_Post_Nuc,AN00000906,Br6522,Post,Nuc,OligoOPC,hspe,0.15676288565203111,0.14904378675538824,0.03957228590371018,0.2524340231370158,Br6522_post,0.12437261951375787,0.30836047774158526,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,Astro,Bisque,0.214216491999478,0.21406316138411546,0.004279502928538391,0.019977467134270965,Br8325_ant,NA,0.06056701030927835,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,Astro,hspe,0.13659974243907616,0.13050857155617918,0.04478151855383925,0.3278301829435141,Br8325_ant,NA,0.06056701030927835,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,EndoMural,Bisque,0.10179729393273594,0.10177749678350052,0.001992709255359468,0.01957526745923305,Br8325_ant,NA,0.037371134020618556,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,EndoMural,hspe,0.08018665318802541,0.0770775187897268,0.022118202253284633,0.27583396206125277,Br8325_ant,NA,0.037371134020618556,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,Excit,Bisque,0.08409877856231118,0.084072494917322,0.0032541379054624496,0.03869423505421504,Br8325_ant,0.22099855514528816,0.594286941580756,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,Excit,hspe,0.4383508067533484,0.43439650071353375,0.06241029136507341,0.142375217299852,Br8325_ant,0.22099855514528816,0.594286941580756,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,Inhib,Bisque,0.19225910506019317,0.19226260176861892,0.0024593533740902883,0.012791869458251693,Br8325_ant,NA,0.17611683848797252,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,Inhib,hspe,0.15402312513928368,0.1498593129755535,0.030515042296013924,0.1981198749760405,Br8325_ant,NA,0.17611683848797252,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,Micro,Bisque,0.14118029710433658,0.14114455433745343,0.0015186783007778064,0.010757013067166563,Br8325_ant,0.12441804462995665,0.02663230240549828,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,Micro,hspe,0.038505303366361175,0.037649896866358105,0.009992934057575249,0.2595209798114519,Br8325_ant,0.12441804462995665,0.02663230240549828,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,OligoOPC,Bisque,0.2664480333409453,0.26647469790238554,0.0027739755390537584,0.010410943943820354,Br8325_ant,0.1411141435222347,0.10502577319587629,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Bulk,AN00000906,Br8325,Ant,Bulk,OligoOPC,hspe,0.15233436911390513,0.14449775447236365,0.03831304260591969,0.2515062282318696,Br8325_ant,0.1411141435222347,0.10502577319587629,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,Astro,Bisque,0.16069595111815865,0.16071030105936812,0.001495607840703038,0.009307066110230291,Br8325_ant,NA,0.06056701030927835,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,Astro,hspe,0.10572358909029889,0.09991458834954486,0.03625078803883931,0.3428826844676772,Br8325_ant,NA,0.06056701030927835,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,EndoMural,Bisque,0.15577522342860348,0.15572937197888537,0.0014389704694189743,0.009237479733601527,Br8325_ant,NA,0.037371134020618556,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,EndoMural,hspe,0.09531779490687423,0.09212901377011695,0.025215073591559434,0.2645368959300269,Br8325_ant,NA,0.037371134020618556,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,Excit,Bisque,0.13091591082465293,0.13083967152823955,0.001929742876544952,0.014740323497650523,Br8325_ant,0.22099855514528816,0.594286941580756,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,Excit,hspe,0.38436322033409714,0.3802039606704206,0.05880526605954914,0.15299399877135558,Br8325_ant,0.22099855514528816,0.594286941580756,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,Inhib,Bisque,0.20946859744785506,0.20947521264465968,0.002351648906342053,0.011226737253193623,Br8325_ant,NA,0.17611683848797252,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,Inhib,hspe,0.1824726268594167,0.1780940940698439,0.035172454040642745,0.19275468680428892,Br8325_ant,NA,0.17611683848797252,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,Micro,Bisque,0.15356784332790302,0.15358321802935934,9.158546589193747e-4,0.005963843986294789,Br8325_ant,0.12441804462995665,0.02663230240549828,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,Micro,hspe,0.03904926720913547,0.03824433491486169,0.009935441834026199,0.25443350270352394,Br8325_ant,0.12441804462995665,0.02663230240549828,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,OligoOPC,Bisque,0.18957647385282708,0.18956846756173112,0.001973936131696755,0.010412347542813623,Br8325_ant,0.1411141435222347,0.10502577319587629,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Cyto,AN00000906,Br8325,Ant,Cyto,OligoOPC,hspe,0.19307350160017756,0.184229769937027,0.04669595909819673,0.24185586686512858,Br8325_ant,0.1411141435222347,0.10502577319587629,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,Astro,Bisque,0.2014272972339449,0.20136508855123314,0.0032118384583204465,0.015945398178033945,Br8325_ant,NA,0.06056701030927835,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,Astro,hspe,0.09814186251327493,0.09283997620210221,0.034652763497238746,0.353088504842177,Br8325_ant,NA,0.06056701030927835,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,EndoMural,Bisque,0.20441518012580862,0.20442175355359904,0.0027740535918784046,0.013570682911959356,Br8325_ant,NA,0.037371134020618556,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,EndoMural,hspe,0.0977231114083175,0.09435490407116244,0.026281297769602422,0.26893635897235196,Br8325_ant,NA,0.037371134020618556,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,Excit,Bisque,0.19004523544647348,0.1899967687481137,0.004798826025696575,0.02525096729956259,Br8325_ant,0.22099855514528816,0.594286941580756,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,Excit,hspe,0.468870767726591,0.4657286288100776,0.0625635104161933,0.13343444446226488,Br8325_ant,0.22099855514528816,0.594286941580756,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,Inhib,Bisque,0.10467884546335395,0.10472580500801486,0.00379254667185996,0.03623030665912014,Br8325_ant,NA,0.17611683848797252,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,Inhib,hspe,0.14612045478709546,0.14160603929350818,0.02974238293181163,0.20354701862342076,Br8325_ant,NA,0.17611683848797252,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,Micro,Bisque,0.12821174086182416,0.12822051328257086,0.0012039162303294105,0.009390062269155914,Br8325_ant,0.12441804462995665,0.02663230240549828,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,Micro,hspe,0.02825876308886186,0.027545565737810175,0.0074839736031628015,0.2648372676337202,Br8325_ant,0.12441804462995665,0.02663230240549828,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,OligoOPC,Bisque,0.17122170086859512,0.1712240424336857,0.0026020059071277255,0.015196706339955394,Br8325_ant,0.1411141435222347,0.10502577319587629,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Ant_Nuc,AN00000906,Br8325,Ant,Nuc,OligoOPC,hspe,0.16088504047585925,0.15255826099269076,0.04084517318816152,0.25387800548361317,Br8325_ant,0.1411141435222347,0.10502577319587629,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,Astro,Bisque,0.1279633278044069,0.12798398179570214,0.00207315553757822,0.01620116929709,Br8325_mid,0.16626060138781804,0.06360688450985283,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,Astro,hspe,0.05528335310364587,0.05083608319710049,0.023000161640842766,0.41604136416475673,Br8325_mid,0.16626060138781804,0.06360688450985283,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,EndoMural,Bisque,0.08143007653248241,0.08145382762719322,0.0022642928590193997,0.027806591316614747,Br8325_mid,0.0935697764070933,0.020204539785482666,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,EndoMural,hspe,0.044940740996779804,0.04262299726721752,0.014252201803899184,0.317133217828349,Br8325_mid,0.0935697764070933,0.020204539785482666,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,Excit,Bisque,0.046276816922417,0.04634801240176837,0.003812241001973751,0.0823790670037865,Br8325_mid,0.12981969486823855,0.4849089548515839,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,Excit,hspe,0.1685798459389521,0.1630230330697064,0.045213417539423637,0.2682017965290869,Br8325_mid,0.12981969486823855,0.4849089548515839,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,Inhib,Bisque,0,0,0,NA,Br8325_mid,0.11787201233616038,0.13918682963332502,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,Inhib,hspe,0.05638520167841596,0.05527379627115251,0.0196836538069659,0.3490925494818391,Br8325_mid,0.11787201233616038,0.13918682963332502,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,Micro,Bisque,0.16015851690908572,0.16016319399389561,0.0015990888117117024,0.009984413208692661,Br8325_mid,0.08432732316227462,0.028685457720129707,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,Micro,hspe,0.038337256589907054,0.03852797838291463,0.01000187036186911,0.2608916560947211,Br8325_mid,0.08432732316227462,0.028685457720129707,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,OligoOPC,Bisque,0.5841712618316083,0.5841219710025503,0.007206682759302387,0.012336592417618392,Br8325_mid,0.1833009708737864,0.26340733349962586,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Bulk,AN00000906,Br8325,Mid,Bulk,OligoOPC,hspe,0.6364736016922992,0.6338664738587134,0.07439151885297048,0.11688076089121884,Br8325_mid,0.1833009708737864,0.26340733349962586,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,Astro,Bisque,0.1310343332096739,0.13111710959269202,0.0022747317753075945,0.017359814940010376,Br8325_mid,0.16626060138781804,0.06360688450985283,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,Astro,hspe,0.02019430271323926,0.018359139262875572,0.012319273152134123,0.6100370647637011,Br8325_mid,0.16626060138781804,0.06360688450985283,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,EndoMural,Bisque,0.11113758473610302,0.11114219621437332,0.0022981357270815956,0.020678294678965134,Br8325_mid,0.0935697764070933,0.020204539785482666,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,EndoMural,hspe,0.036673555384358215,0.03497030433637887,0.013175240405058972,0.35925724318178315,Br8325_mid,0.0935697764070933,0.020204539785482666,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,Excit,Bisque,0.07192742113504641,0.07190757150524038,0.003888903695599043,0.05406705306864098,Br8325_mid,0.12981969486823855,0.4849089548515839,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,Excit,hspe,0.062153783238057786,0.05886116534547153,0.025272047737531753,0.4066051400400879,Br8325_mid,0.12981969486823855,0.4849089548515839,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,Inhib,Bisque,0,0,0,NA,Br8325_mid,0.11787201233616038,0.13918682963332502,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,Inhib,hspe,0.030257868060681904,0.029389624586122702,0.014536574719876624,0.4804229660438615,Br8325_mid,0.11787201233616038,0.13918682963332502,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,Micro,Bisque,0.1987383270932665,0.1987125658548326,0.0014653015493630835,0.007373019441164098,Br8325_mid,0.08432732316227462,0.028685457720129707,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,Micro,hspe,0.03792568754690514,0.038121268052329856,0.010862758880574294,0.286422200445005,Br8325_mid,0.08432732316227462,0.028685457720129707,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,OligoOPC,Bisque,0.4871623338259104,0.48718821308958304,0.005669511258051756,0.011637827607743132,Br8325_mid,0.1833009708737864,0.26340733349962586,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Cyto,AN00000906,Br8325,Mid,Cyto,OligoOPC,hspe,0.8127948030567577,0.8156768438173995,0.05776843971725397,0.07107383007371416,Br8325_mid,0.1833009708737864,0.26340733349962586,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,Astro,Bisque,0.10451723423905507,0.10456093992539434,0.0027474020027281843,0.026286593045930024,Br8325_mid,0.16626060138781804,0.06360688450985283,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,Astro,hspe,0.014308106834459213,0.012834605683485356,0.010186291089596329,0.7119244500651877,Br8325_mid,0.16626060138781804,0.06360688450985283,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,EndoMural,Bisque,0.0887345425884684,0.08870229185854603,0.0029050132103032467,0.032738245169934205,Br8325_mid,0.0935697764070933,0.020204539785482666,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,EndoMural,hspe,0.03670357807976318,0.035049261678644514,0.013339364444460591,0.3634349876045289,Br8325_mid,0.0935697764070933,0.020204539785482666,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,Excit,Bisque,0.013476982671255272,0.013561759006694894,0.005047364059045282,0.37451736654753454,Br8325_mid,0.12981969486823855,0.4849089548515839,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,Excit,hspe,0.046393916217588566,0.043672990212484025,0.021024123528227887,0.45316552777360397,Br8325_mid,0.12981969486823855,0.4849089548515839,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,Inhib,Bisque,0,0,0,NA,Br8325_mid,0.11787201233616038,0.13918682963332502,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,Inhib,hspe,0.03198436159577609,0.03115401905596689,0.01552721488023441,0.4854627106981232,Br8325_mid,0.11787201233616038,0.13918682963332502,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,Micro,Bisque,0.16955234665736363,0.16953331887489778,0.0020163863248896362,0.011892411781031903,Br8325_mid,0.08432732316227462,0.028685457720129707,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,Micro,hspe,0.029703764074772886,0.029778341211088202,0.008770499379994067,0.29526558849296697,Br8325_mid,0.08432732316227462,0.028685457720129707,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,OligoOPC,Bisque,0.6237188938438579,0.6235791874373392,0.00967018820103904,0.015504080919280086,Br8325_mid,0.1833009708737864,0.26340733349962586,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8325_Mid_Nuc,AN00000906,Br8325,Mid,Nuc,OligoOPC,hspe,0.84090627319764,0.8441301533874201,0.053186258215599726,0.06324873521677159,Br8325_mid,0.1833009708737864,0.26340733349962586,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br8492_Mid_Bulk,AN00000906,Br8492,Mid,Bulk,Astro,Bisque,0.10106432723569128,0.1011030107817707,0.0014760037077438848,0.01460459638049842,Br8492_mid,0.08398031958111402,0.07820398453761522,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br8492_Mid_Bulk,AN00000906,Br8492,Mid,Bulk,Astro,hspe,0.05101053169020034,0.04710891309948625,0.019940113345500464,0.39090189191913816,Br8492_mid,0.08398031958111402,0.07820398453761522,RiboZeroGold,Total,RiboZeroGold_Total
